Date,Open,High,Low,Close,Adj Close,Volume
2022-06-21,3130.0,3237.75,3125.39990234375,3211.949951171875,3056.1240234375,2964461
2022-06-22,3199.89990234375,3250.550048828125,3183.0,3222.949951171875,3066.59033203125,3336315
2022-06-23,3222.949951171875,3318.0,3222.949951171875,3308.800048828125,3148.275390625,3692578
2022-06-24,3339.0,3345.0,3277.5,3293.10009765625,3133.337158203125,2132118
2022-06-27,3350.0,3362.89990234375,3306.5,3314.699951171875,3153.889404296875,2037686
2022-06-28,3307.0,3330.0,3272.60009765625,3318.14990234375,3157.171875,1400046
2022-06-29,3271.0,3333.0,3271.0,3290.5,3130.86328125,2133994
2022-06-30,3272.0,3310.89990234375,3255.0,3267.10009765625,3108.598388671875,2719603
2022-07-01,3260.0,3333.0,3252.050048828125,3315.10009765625,3154.27001953125,1502879
2022-07-04,3312.0,3317.949951171875,3225.050048828125,3235.050048828125,3078.103515625,2622535
2022-07-05,3255.0,3272.0,3206.949951171875,3216.300048828125,3060.262939453125,2170627
2022-07-06,3218.5,3268.5,3202.25,3260.75,3102.556884765625,2182144
2022-07-07,3271.0,3319.39990234375,3265.050048828125,3287.85009765625,3128.342041015625,1989921
2022-07-08,3300.0,3305.0,3250.0,3265.449951171875,3107.02880859375,2136916
2022-07-11,3206.14990234375,3225.0,3106.0,3113.800048828125,2962.735595703125,6974600
2022-07-12,3114.89990234375,3136.199951171875,3080.25,3084.699951171875,2935.04736328125,3734815
2022-07-13,3104.0,3110.0,3035.0,3038.75,2891.326904296875,3863530
2022-07-14,3056.0,3057.0,2967.0,2998.75,2860.799072265625,4764908
2022-07-15,3018.550048828125,3028.89990234375,2953.0,2994.60009765625,2856.839599609375,4574806
2022-07-18,3023.0,3076.949951171875,3014.300048828125,3063.5,2922.5703125,3202795
2022-07-19,3030.050048828125,3078.949951171875,3030.050048828125,3074.25,2932.82568359375,1865074
2022-07-20,3107.800048828125,3171.949951171875,3098.050048828125,3164.800048828125,3019.21044921875,3402251
2022-07-21,3167.0,3184.0,3144.050048828125,3177.300048828125,3031.135009765625,2420640
2022-07-22,3185.0,3197.0,3143.5,3171.0,3025.125244140625,2075886
2022-07-25,3165.0,3186.449951171875,3149.10009765625,3166.75,3021.070556640625,1797504
2022-07-26,3164.699951171875,3168.89990234375,3096.5,3115.89990234375,2972.559814453125,2639367
2022-07-27,3115.0,3194.10009765625,3110.0,3188.85009765625,3042.15380859375,1389808
2022-07-28,3216.0,3264.0,3201.64990234375,3260.5,3110.5078125,2106333
2022-07-29,3290.0,3317.300048828125,3275.0,3301.89990234375,3150.0029296875,2430257
2022-08-01,3327.0,3327.0,3271.0,3298.800048828125,3147.0458984375,1306913
2022-08-02,3290.0,3312.89990234375,3271.64990234375,3291.800048828125,3140.367919921875,1269114
2022-08-03,3280.0,3349.0,3277.050048828125,3339.5,3185.87353515625,2895824
2022-08-04,3350.0,3387.89990234375,3307.35009765625,3354.949951171875,3200.613037109375,2150567
2022-08-05,3361.199951171875,3377.0,3355.0,3365.050048828125,3210.248291015625,1106933
2022-08-08,3365.0,3378.89990234375,3336.0,3374.449951171875,3219.21533203125,1068836
2022-08-10,3385.0,3385.0,3335.0,3354.25,3199.945068359375,1878359
2022-08-11,3400.0,3428.699951171875,3375.050048828125,3422.5,3265.05517578125,1449248
2022-08-12,3419.0,3419.0,3381.25,3401.550048828125,3245.06884765625,1472354
2022-08-16,3411.0,3414.85009765625,3387.5,3392.699951171875,3236.6259765625,839942
2022-08-17,3385.10009765625,3417.949951171875,3371.10009765625,3401.10009765625,3244.639892578125,1622326
2022-08-18,3390.0,3392.0,3362.0,3381.25,3225.70263671875,1430659
2022-08-19,3387.0,3421.5,3371.25,3385.75,3229.995849609375,1398410
2022-08-22,3365.0,3384.10009765625,3347.39990234375,3354.550048828125,3200.2314453125,1536532
2022-08-23,3319.949951171875,3341.89990234375,3270.0,3284.60009765625,3133.498779296875,1849256
2022-08-24,3292.0,3308.0,3250.199951171875,3255.35009765625,3105.59521484375,1691923
2022-08-25,3276.0,3278.14990234375,3214.75,3218.199951171875,3070.15380859375,1946930
2022-08-26,3234.300048828125,3257.0,3216.800048828125,3222.199951171875,3073.969482421875,1457962
2022-08-29,3125.0,3142.699951171875,3081.0,3132.550048828125,2988.44384765625,2539173
2022-08-30,3155.0,3226.5,3142.10009765625,3211.14990234375,3063.427978515625,3431525
2022-09-01,3190.0,3190.0,3121.0,3131.699951171875,2987.633056640625,3546935
2022-09-02,3163.0,3163.0,3120.300048828125,3130.39990234375,2986.392333984375,2052900
2022-09-05,3123.64990234375,3147.949951171875,3112.25,3133.39990234375,2989.254150390625,2147912
2022-09-06,3135.5,3140.85009765625,3106.35009765625,3127.050048828125,2983.19677734375,1936453
2022-09-07,3102.0,3161.89990234375,3102.0,3149.60009765625,3004.70947265625,1291534
2022-09-08,3170.0,3183.5,3160.10009765625,3169.64990234375,3023.8369140625,1346113
2022-09-09,3195.0,3233.5,3168.5,3217.64990234375,3069.62890625,1561185
2022-09-12,3239.89990234375,3269.800048828125,3225.0,3242.949951171875,3093.764892578125,1785928
2022-09-13,3263.449951171875,3263.449951171875,3225.0,3229.35009765625,3080.790771484375,1972678
2022-09-14,3135.0,3141.39990234375,3113.800048828125,3120.39990234375,2976.852783203125,5090269
2022-09-15,3130.0,3137.75,3100.0,3104.35009765625,2961.541259765625,2138023
2022-09-16,3076.0,3094.35009765625,3000.0,3008.699951171875,2870.291015625,5322221
2022-09-19,3036.0,3042.0,2987.800048828125,3028.800048828125,2889.466796875,2072220
2022-09-20,3050.0,3079.949951171875,3030.0,3040.300048828125,2900.4375,1544295
2022-09-21,3028.0,3041.39990234375,2998.14990234375,3001.199951171875,2863.13623046875,2253818
2022-09-22,2990.0,3029.949951171875,2979.300048828125,3007.39990234375,2869.05078125,2017983
2022-09-23,3004.0,3022.5,2979.0,2982.050048828125,2844.86669921875,2652374
2022-09-26,2959.85009765625,3025.85009765625,2926.10009765625,2994.39990234375,2856.649169921875,2925489
2022-09-27,3009.39990234375,3025.0,2976.0,3017.449951171875,2878.638916015625,2227447
2022-09-28,2980.0,3049.949951171875,2980.0,3035.64990234375,2896.00146484375,2739767
2022-09-29,3054.0,3055.85009765625,2990.0,2997.300048828125,2859.415771484375,2493902
2022-09-30,2990.85009765625,3019.699951171875,2950.10009765625,3004.550048828125,2866.33203125,2817353
2022-10-03,2995.0,3020.699951171875,2974.0,2984.949951171875,2847.6337890625,1763331
2022-10-04,3029.949951171875,3098.0,3023.0,3091.14990234375,2948.9482421875,2145875
2022-10-06,3111.0,3124.0,3092.449951171875,3101.949951171875,2959.25146484375,1790816
2022-10-07,3097.39990234375,3105.0,3058.10009765625,3064.89990234375,2923.90576171875,1939879
2022-10-10,3010.0,3127.0,3005.0,3118.550048828125,2975.087646484375,3064063
2022-10-11,3100.0,3145.0,3053.35009765625,3069.550048828125,2928.341796875,4730645
2022-10-12,3084.89990234375,3109.89990234375,3062.050048828125,3100.75,2958.10693359375,1665247
2022-10-13,3100.75,3110.0,3052.35009765625,3103.300048828125,2960.539306640625,2054781
2022-10-14,3145.0,3150.0,3071.0,3099.14990234375,2956.580322265625,2245977
2022-10-17,3072.64990234375,3128.39990234375,3071.449951171875,3111.75,2976.283447265625,1517005
2022-10-18,3150.0,3155.35009765625,3128.550048828125,3144.699951171875,3007.799072265625,1793722
2022-10-19,3159.0,3159.0,3112.0,3121.85009765625,2985.944091796875,1194289
2022-10-20,3105.0,3160.0,3105.0,3157.300048828125,3019.8505859375,1587601
2022-10-21,3157.800048828125,3160.39990234375,3127.0,3137.39990234375,3000.81689453125,1021913
2022-10-24,3170.10009765625,3178.0,3155.0,3161.699951171875,3024.058837890625,260949
2022-10-25,3180.5,3184.25,3151.14990234375,3162.10009765625,3024.441650390625,2069643
2022-10-27,3160.699951171875,3174.0,3134.35009765625,3157.39990234375,3019.9462890625,2438421
2022-10-28,3150.0,3178.5,3145.0,3163.25,3025.54150390625,1355739
2022-10-31,3199.0,3199.0,3177.800048828125,3193.14990234375,3054.1396484375,1919414
2022-11-01,3214.5,3262.60009765625,3203.449951171875,3259.699951171875,3117.79248046875,2991060
2022-11-02,3270.0,3270.0,3222.050048828125,3241.699951171875,3100.576171875,1405955
2022-11-03,3228.050048828125,3228.050048828125,3195.0,3206.75,3067.147705078125,1422652
2022-11-04,3217.0,3220.050048828125,3166.14990234375,3217.39990234375,3077.333984375,1464013
2022-11-07,3229.0,3242.800048828125,3195.10009765625,3233.699951171875,3092.92431640625,1474498
2022-11-09,3249.800048828125,3249.800048828125,3201.64990234375,3216.050048828125,3076.04296875,1162267
2022-11-10,3170.0,3225.0,3170.0,3205.64990234375,3066.095703125,1573092
2022-11-11,3269.60009765625,3341.60009765625,3255.050048828125,3315.949951171875,3171.59375,3265394
2022-11-14,3324.0,3349.0,3309.0,3335.5,3190.292724609375,1342074
2022-11-15,3321.0,3339.949951171875,3292.0,3332.60009765625,3187.519287109375,1400708
2022-11-16,3338.89990234375,3367.89990234375,3321.449951171875,3355.35009765625,3209.27880859375,1748235
2022-11-17,3340.0,3360.0,3317.75,3349.0,3203.205078125,1417986
2022-11-18,3350.0,3362.75,3321.0,3343.449951171875,3197.896484375,1164540
2022-11-21,3322.5,3333.699951171875,3273.0,3283.5,3140.556396484375,1304194
2022-11-22,3280.0,3318.949951171875,3255.25,3314.949951171875,3170.637451171875,1149739
2022-11-23,3330.0,3330.0,3291.0,3308.300048828125,3164.277099609375,1150011
2022-11-24,3316.25,3392.949951171875,3308.300048828125,3380.14990234375,3232.9990234375,1296591
2022-11-25,3383.0,3403.35009765625,3348.0,3389.64990234375,3242.085205078125,1588981
2022-11-28,3366.0,3417.0,3365.550048828125,3395.25,3247.441650390625,2195437
2022-11-29,3383.0,3429.0,3383.0,3397.35009765625,3249.45068359375,1576028
2022-11-30,3383.0,3414.89990234375,3375.0,3390.800048828125,3243.185546875,3410702
2022-12-01,3425.0,3480.0,3420.0,3475.64990234375,3324.34130859375,2180856
2022-12-02,3458.10009765625,3468.89990234375,3413.0,3439.14990234375,3289.430419921875,2411749
2022-12-05,3433.0,3439.14990234375,3407.0,3425.89990234375,3276.75732421875,1475065
2022-12-06,3400.050048828125,3407.949951171875,3368.0,3385.35009765625,3237.97265625,1166999
2022-12-07,3368.300048828125,3393.699951171875,3354.0,3380.60009765625,3233.4296875,1167505
2022-12-08,3360.0,3380.60009765625,3339.449951171875,3350.550048828125,3204.6875,1285619
2022-12-09,3374.10009765625,3374.10009765625,3276.35009765625,3292.75,3149.403564453125,1797896
2022-12-12,3255.5,3296.0,3236.10009765625,3286.449951171875,3143.378173828125,1527610
2022-12-13,3277.199951171875,3336.449951171875,3267.800048828125,3332.10009765625,3187.041015625,1378016
2022-12-14,3348.800048828125,3377.0,3340.89990234375,3365.35009765625,3218.843505859375,1213311
2022-12-15,3358.800048828125,3364.75,3298.949951171875,3305.10009765625,3161.216064453125,1415694
2022-12-16,3275.0,3292.0,3225.199951171875,3240.25,3099.189453125,2703680
2022-12-19,3227.0,3245.5,3194.5,3202.050048828125,3062.652587890625,2120965
2022-12-20,3198.89990234375,3249.0,3163.64990234375,3243.949951171875,3102.72802734375,1529971
2022-12-21,3249.0,3283.050048828125,3240.0,3268.550048828125,3126.257568359375,1432566
2022-12-22,3294.0,3294.0,3245.10009765625,3259.699951171875,3117.79248046875,1384101
2022-12-23,3217.0,3266.85009765625,3217.0,3228.35009765625,3087.807861328125,1360281
2022-12-26,3228.35009765625,3272.0,3225.050048828125,3252.89990234375,3111.28857421875,870157
2022-12-27,3269.199951171875,3273.800048828125,3231.5,3259.5,3117.6015625,835883
2022-12-28,3249.800048828125,3266.10009765625,3226.0,3257.10009765625,3115.306396484375,910795
2022-12-29,3231.10009765625,3271.5,3228.0,3268.75,3126.448486328125,1037927
2022-12-30,3286.050048828125,3299.0,3246.199951171875,3256.699951171875,3114.92333984375,1163131
2023-01-02,3261.0,3266.85009765625,3235.199951171875,3261.449951171875,3119.466552734375,709547
2023-01-03,3252.0,3320.0,3245.300048828125,3311.35009765625,3167.1943359375,1245178
2023-01-04,3306.699951171875,3327.35009765625,3286.199951171875,3314.64990234375,3170.350341796875,1231668
2023-01-05,3330.199951171875,3337.300048828125,3281.949951171875,3311.10009765625,3166.955078125,1826057
2023-01-06,3300.0,3301.550048828125,3200.0,3211.550048828125,3071.739013671875,2488376
2023-01-09,3229.0,3327.0,3221.14990234375,3319.949951171875,3175.41943359375,2885060
2023-01-10,3285.0,3298.0,3230.10009765625,3286.39990234375,3143.330322265625,3864655
2023-01-11,3290.10009765625,3349.5,3271.14990234375,3328.699951171875,3183.788818359375,2720512
2023-01-12,3329.0,3350.0,3315.550048828125,3334.35009765625,3189.192626953125,2250391
2023-01-13,3342.89990234375,3379.0,3305.0,3374.550048828125,3227.64306640625,1742837
2023-01-16,3317.0,3353.0,3298.050048828125,3334.050048828125,3253.502685546875,1843607
2023-01-17,3330.0,3381.800048828125,3321.0,3378.39990234375,3296.781005859375,1688475
2023-01-18,3380.0,3408.949951171875,3372.25,3390.0,3308.100830078125,2421189
2023-01-19,3380.0,3387.0,3361.0,3373.10009765625,3291.609130859375,1585044
2023-01-20,3365.0,3394.64990234375,3355.60009765625,3363.10009765625,3281.85107421875,1529349
2023-01-23,3388.0,3419.0,3355.60009765625,3414.89990234375,3332.399169921875,1067916
2023-01-24,3425.0,3451.949951171875,3417.300048828125,3436.300048828125,3353.282470703125,1387863
2023-01-25,3425.300048828125,3435.0,3405.0,3429.75,3346.890625,874110
2023-01-27,3426.0,3446.0,3382.300048828125,3411.050048828125,3328.642578125,1785879
2023-01-30,3420.0,3458.449951171875,3385.550048828125,3433.64990234375,3350.6962890625,1953798
2023-01-31,3449.0,3449.0,3351.0,3358.699951171875,3277.556884765625,2820375
2023-02-01,3363.0,3419.0,3355.0,3408.35009765625,3326.0078125,2205161
2023-02-02,3427.0,3469.0,3420.10009765625,3460.39990234375,3376.80029296875,1813847
2023-02-03,3504.0,3504.0,3452.89990234375,3482.300048828125,3398.1708984375,1804469
2023-02-06,3473.14990234375,3473.14990234375,3436.85009765625,3459.949951171875,3376.361083984375,1138714
2023-02-07,3468.89990234375,3493.0,3461.39990234375,3472.550048828125,3388.65673828125,1455647
2023-02-08,3478.050048828125,3539.89990234375,3478.050048828125,3520.10009765625,3435.05810546875,1986946
2023-02-09,3515.0,3547.60009765625,3505.300048828125,3540.85009765625,3455.306640625,1655427
2023-02-10,3520.0,3542.35009765625,3508.14990234375,3537.550048828125,3452.086181640625,1187821
2023-02-13,3549.0,3549.0,3473.39990234375,3482.39990234375,3398.268310546875,1087939
2023-02-14,3505.0,3524.85009765625,3495.0,3500.10009765625,3415.540771484375,1579818
2023-02-15,3487.0,3526.0,3460.14990234375,3520.64990234375,3435.59423828125,1429449
2023-02-16,3527.199951171875,3575.0,3527.0,3558.050048828125,3472.091064453125,1618931
2023-02-17,3526.14990234375,3538.89990234375,3490.0,3501.14990234375,3416.5654296875,1061369
2023-02-20,3502.0,3522.0,3475.050048828125,3487.300048828125,3403.050537109375,1296082
2023-02-21,3494.0,3508.89990234375,3444.75,3451.0,3367.62744140625,1139541
2023-02-22,3414.949951171875,3447.0,3395.0,3401.550048828125,3319.371826171875,1218430
2023-02-23,3421.0,3452.39990234375,3408.0,3413.800048828125,3331.325927734375,1441570
2023-02-24,3422.5,3433.949951171875,3382.300048828125,3400.449951171875,3318.29833984375,977592
2023-02-27,3390.0,3390.0,3316.0,3331.85009765625,3251.355712890625,1128022
2023-02-28,3328.5,3392.0,3299.89990234375,3312.85009765625,3232.814697265625,4116217
2023-03-01,3323.0,3389.0,3315.0,3385.699951171875,3303.905029296875,1669307
2023-03-02,3361.0,3369.89990234375,3318.0,3321.449951171875,3241.20703125,1556538
2023-03-03,3354.0,3358.0,3331.10009765625,3342.14990234375,3261.40673828125,1043190
2023-03-06,3361.89990234375,3404.949951171875,3359.0,3371.85009765625,3290.389404296875,1334132
2023-03-08,3364.0,3396.0,3330.85009765625,3390.39990234375,3308.490966796875,1844590
2023-03-09,3385.0,3385.0,3330.85009765625,3336.85009765625,3256.235107421875,1648500
2023-03-10,3312.89990234375,3337.25,3290.0,3331.0,3250.5263671875,1024404
2023-03-13,3333.0,3369.800048828125,3272.0,3281.949951171875,3202.6611328125,1901233
2023-03-14,3280.0,3304.39990234375,3209.39990234375,3214.949951171875,3137.27978515625,2670334
2023-03-15,3250.0,3260.35009765625,3192.0,3198.89990234375,3121.617431640625,1780522
2023-03-16,3208.0,3219.800048828125,3172.0,3185.0,3108.05322265625,1901060
2023-03-17,3150.5,3221.39990234375,3144.0,3179.300048828125,3102.4912109375,6739966
2023-03-20,3169.64990234375,3169.64990234375,3095.050048828125,3143.300048828125,3067.361083984375,2289468
2023-03-21,3143.300048828125,3156.75,3097.449951171875,3106.10009765625,3031.059814453125,1815297
2023-03-22,3130.050048828125,3143.5,3106.10009765625,3130.800048828125,3055.162841796875,1123939
2023-03-23,3114.89990234375,3146.35009765625,3101.0,3124.64990234375,3049.1611328125,1372218
2023-03-24,3148.89990234375,3170.0,3106.0,3120.5,3045.11181640625,1329577
2023-03-27,3135.0,3152.75,3106.0,3122.300048828125,3046.868408203125,1524217
2023-03-28,3127.0,3149.550048828125,3110.14990234375,3115.89990234375,3040.622802734375,1303530
2023-03-29,3129.0,3150.0,3104.10009765625,3138.89990234375,3063.067138671875,1740616
2023-03-31,3189.949951171875,3213.0,3152.0,3205.89990234375,3128.4482421875,2382581
2023-04-03,3224.949951171875,3224.949951171875,3173.75,3200.0,3122.691162109375,1521830
2023-04-05,3185.5,3264.35009765625,3185.5,3239.800048828125,3161.529541015625,2655065
2023-04-06,3225.0,3257.35009765625,3215.0,3220.699951171875,3142.890869140625,1703464
2023-04-10,3220.0,3272.0,3215.0,3263.39990234375,3184.559326171875,2203187
2023-04-11,3264.0,3272.949951171875,3192.14990234375,3213.800048828125,3136.15771484375,2348779
2023-04-12,3227.949951171875,3260.949951171875,3199.0,3241.64990234375,3163.334716796875,2417727
2023-04-13,3210.0,3230.0,3180.0,3188.85009765625,3111.810791015625,4174070
2023-04-17,3134.10009765625,3163.39990234375,3070.25,3139.5,3063.65234375,5505048
2023-04-18,3154.949951171875,3156.85009765625,3110.60009765625,3130.75,3055.114013671875,2617302
2023-04-19,3130.75,3140.0,3071.5,3089.60009765625,3014.958251953125,3298034
2023-04-20,3090.0,3113.0,3078.0,3104.800048828125,3029.791015625,2419999
2023-04-21,3110.0,3164.449951171875,3100.800048828125,3160.85009765625,3084.487060546875,1929184
2023-04-24,3151.10009765625,3180.949951171875,3126.14990234375,3174.800048828125,3098.099853515625,1640676
2023-04-25,3183.0,3191.199951171875,3147.5,3176.0,3099.270751953125,2024090
2023-04-26,3181.0,3208.39990234375,3181.0,3198.14990234375,3120.8857421875,2000029
2023-04-27,3185.0,3199.199951171875,3170.64990234375,3187.949951171875,3110.93212890625,2434446
2023-04-28,3200.39990234375,3227.25,3196.25,3219.25,3141.47607421875,2931312
2023-05-02,3235.0,3235.0,3210.0,3219.39990234375,3141.622314453125,2321159
2023-05-03,3216.0,3216.0,3173.14990234375,3179.89990234375,3103.07666015625,2468285
2023-05-04,3180.14990234375,3224.449951171875,3178.0,3220.699951171875,3142.890869140625,1953253
2023-05-05,3220.0,3244.0,3210.050048828125,3230.699951171875,3152.6494140625,1710027
2023-05-08,3245.0,3254.85009765625,3231.300048828125,3250.60009765625,3172.068603515625,928235
2023-05-09,3252.60009765625,3298.0,3246.0,3283.25,3203.929931640625,1107375
2023-05-10,3290.0,3306.5,3266.050048828125,3286.800048828125,3207.39404296875,1559987
2023-05-11,3309.0,3309.699951171875,3272.0,3282.14990234375,3202.856201171875,1719623
2023-05-12,3279.14990234375,3290.0,3260.0,3274.300048828125,3195.196044921875,1027479
2023-05-15,3284.0,3292.0,3248.35009765625,3255.050048828125,3176.411376953125,1150390
2023-05-16,3256.199951171875,3285.0,3250.449951171875,3258.14990234375,3179.43603515625,986306
2023-05-17,3255.949951171875,3280.0,3198.25,3208.699951171875,3131.1806640625,1588815
2023-05-18,3225.949951171875,3228.949951171875,3195.0,3199.85009765625,3122.54443359375,1369364
2023-05-19,3210.0,3234.5,3203.050048828125,3222.85009765625,3144.989013671875,1152449
2023-05-22,3230.0,3308.449951171875,3217.050048828125,3298.699951171875,3219.00634765625,1333243
2023-05-23,3306.0,3327.949951171875,3290.10009765625,3297.050048828125,3217.396484375,1687418
2023-05-24,3276.0,3317.199951171875,3276.0,3303.35009765625,3223.5439453125,1016555
2023-05-25,3294.0,3306.0,3267.10009765625,3293.5,3213.93212890625,1374917
2023-05-26,3293.5,3338.64990234375,3291.0,3328.89990234375,3248.476806640625,1791115
2023-05-29,3360.800048828125,3372.0,3312.0,3320.35009765625,3240.13330078125,1210372
2023-05-30,3315.0,3326.949951171875,3301.35009765625,3316.199951171875,3236.08349609375,1344224
2023-05-31,3309.0,3327.699951171875,3265.14990234375,3289.5,3210.029052734375,5815424
2023-06-01,3314.0,3340.0,3297.5,3324.0,3243.695556640625,1177314
2023-06-02,3326.25,3335.89990234375,3297.449951171875,3305.60009765625,3225.739990234375,2030661
2023-06-05,3315.0,3327.0,3285.050048828125,3288.89990234375,3209.443115234375,1861468
2023-06-06,3280.0,3288.85009765625,3220.60009765625,3232.300048828125,3154.210693359375,2022849
2023-06-07,3253.0,3278.85009765625,3241.0,3274.89990234375,3195.78125,1567196
2023-06-08,3261.0,3270.0,3233.0,3236.449951171875,3158.26025390625,1759366
2023-06-09,3245.0,3250.0,3205.35009765625,3209.300048828125,3131.76611328125,1775689
2023-06-12,3215.0,3254.39990234375,3211.0,3246.89990234375,3168.4580078125,2324605
2023-06-13,3260.0,3265.0,3239.0,3243.699951171875,3165.335205078125,1371928
2023-06-14,3243.699951171875,3255.85009765625,3225.85009765625,3251.050048828125,3172.5078125,1658544
2023-06-15,3245.300048828125,3247.449951171875,3210.0,3216.300048828125,3161.939453125,2273810
2023-06-16,3197.0,3199.39990234375,3156.0,3174.89990234375,3121.239013671875,4156189
2023-06-19,3190.0,3214.89990234375,3175.0,3210.39990234375,3156.13916015625,1468186
2023-06-20,3214.0,3232.5,3201.050048828125,3227.699951171875,3173.146728515625,1528452
2023-06-21,3250.0,3261.39990234375,3223.949951171875,3258.199951171875,3203.131103515625,1645987
2023-06-22,3260.0,3267.64990234375,3230.10009765625,3238.5,3183.76416015625,1529603
2023-06-23,3237.300048828125,3249.39990234375,3209.14990234375,3216.35009765625,3161.98876953125,1119505
2023-06-26,3205.0,3213.89990234375,3173.0,3189.64990234375,3135.73974609375,1978803
2023-06-27,3202.0,3209.64990234375,3182.300048828125,3197.35009765625,3143.309814453125,863542
2023-06-28,3208.0,3230.949951171875,3193.39990234375,3215.449951171875,3161.103759765625,1575872
2023-06-30,3220.0,3310.0,3214.10009765625,3302.25,3246.436767578125,2672406
2023-07-03,3314.300048828125,3318.800048828125,3268.75,3272.300048828125,3216.9931640625,1687264
2023-07-04,3290.0,3315.0,3277.300048828125,3308.85009765625,3252.92529296875,1656681
2023-07-05,3320.0,3329.0,3305.0,3319.949951171875,3263.837646484375,1453008
2023-07-06,3306.550048828125,3328.449951171875,3302.0,3322.89990234375,3266.737548828125,1848238
2023-07-07,3302.0,3356.89990234375,3302.0,3329.25,3272.980224609375,1789326
2023-07-10,3324.75,3324.75,3265.199951171875,3271.949951171875,3216.648681640625,1407431
2023-07-11,3295.0,3295.0,3260.800048828125,3272.39990234375,3217.091064453125,1110172
2023-07-12,3280.949951171875,3289.14990234375,3250.10009765625,3259.89990234375,3204.80224609375,1515240
2023-07-13,3284.0,3367.449951171875,3272.75,3340.550048828125,3284.089599609375,4585146
2023-07-14,3365.0,3524.85009765625,3352.0,3514.64990234375,3455.24658203125,6306101
2023-07-17,3510.0,3549.89990234375,3477.050048828125,3491.699951171875,3432.684814453125,2743228
2023-07-18,3476.0,3524.0,3465.0,3496.85009765625,3437.747802734375,2600090
2023-07-19,3500.0,3516.85009765625,3445.64990234375,3470.050048828125,3411.400634765625,2405370
2023-07-20,3453.10009765625,3478.89990234375,3436.050048828125,3463.300048828125,3413.618408203125,1715404
2023-07-21,3404.050048828125,3434.89990234375,3359.050048828125,3368.300048828125,3319.9814453125,3770223
2023-07-24,3381.0,3413.449951171875,3372.10009765625,3394.75,3346.0517578125,1680132
2023-07-25,3397.5,3406.800048828125,3380.199951171875,3399.14990234375,3350.388427734375,1272980
2023-07-26,3400.35009765625,3420.85009765625,3385.0,3388.300048828125,3339.6943359375,1066803
2023-07-27,3394.949951171875,3411.64990234375,3385.050048828125,3396.89990234375,3348.170654296875,1701769
2023-07-28,3385.0,3393.699951171875,3331.0,3355.39990234375,3307.26611328125,2599831
2023-07-31,3364.39990234375,3426.64990234375,3360.89990234375,3421.449951171875,3372.368896484375,2743678
2023-08-01,3415.0,3460.0,3415.0,3452.050048828125,3402.52978515625,1956167
2023-08-02,3434.949951171875,3446.39990234375,3413.60009765625,3440.64990234375,3391.29345703125,1914899
2023-08-03,3420.0,3433.25,3368.0,3399.949951171875,3351.17724609375,2026351
2023-08-04,3401.25,3471.0,3401.25,3443.550048828125,3394.151611328125,2248493
2023-08-07,3453.949951171875,3488.0,3441.25,3484.050048828125,3434.07080078125,1853889
2023-08-08,3484.050048828125,3489.949951171875,3456.60009765625,3470.60009765625,3420.813720703125,1634225
2023-08-09,3464.89990234375,3467.0,3425.050048828125,3462.5,3412.830078125,1794589
2023-08-10,3450.0,3464.89990234375,3430.050048828125,3442.10009765625,3392.722412109375,1096701
2023-08-11,3438.10009765625,3466.64990234375,3414.0,3448.800048828125,3399.326416015625,1679974
2023-08-14,3440.699951171875,3455.0,3411.0,3449.85009765625,3400.361328125,1190425
2023-08-16,3450.0,3466.0,3435.199951171875,3458.39990234375,3408.788330078125,1328445
2023-08-17,3455.0,3460.800048828125,3413.199951171875,3435.75,3386.463623046875,1843241
2023-08-18,3410.0,3410.0,3356.5,3367.10009765625,3318.79833984375,2526749
2023-08-21,3375.0,3409.75,3372.0,3401.64990234375,3352.8525390625,1375579
2023-08-22,3400.0,3411.0,3365.050048828125,3382.14990234375,3333.63232421875,1222012
2023-08-23,3388.0,3402.0,3376.0,3398.25,3349.501708984375,1330046
2023-08-24,3408.0,3413.050048828125,3378.10009765625,3387.75,3339.152099609375,1152881
2023-08-25,3375.0,3385.800048828125,3350.25,3381.300048828125,3332.794677734375,1158046
2023-08-28,3394.0,3394.0,3360.10009765625,3375.550048828125,3327.127197265625,1037485
2023-08-29,3381.050048828125,3389.550048828125,3365.0,3376.14990234375,3327.718505859375,944517
2023-08-30,3398.0,3408.10009765625,3383.050048828125,3390.949951171875,3342.30615234375,1188200
2023-08-31,3401.0,3417.39990234375,3343.64990234375,3356.800048828125,3308.646240234375,3417652
2023-09-01,3366.0,3389.0,3356.800048828125,3379.199951171875,3330.724609375,1277950
2023-09-04,3378.0,3432.85009765625,3370.050048828125,3418.5,3369.461181640625,1828332
2023-09-05,3420.0,3447.0,3405.14990234375,3429.35009765625,3380.155517578125,1501842
2023-09-06,3434.0,3443.89990234375,3398.10009765625,3429.89990234375,3380.697509765625,1314818
2023-09-07,3430.800048828125,3460.0,3422.300048828125,3455.25,3405.68359375,1885092
2023-09-08,3455.25,3465.0,3435.050048828125,3441.89990234375,3392.525390625,1518917
2023-09-11,3462.0,3485.699951171875,3445.0,3480.64990234375,3430.719482421875,1783604
2023-09-12,3492.0,3589.89990234375,3483.0,3580.800048828125,3529.432861328125,4476016
2023-09-13,3571.10009765625,3588.85009765625,3545.0,3567.85009765625,3516.668701171875,1754929
2023-09-14,3570.050048828125,3597.699951171875,3545.60009765625,3560.050048828125,3508.980712890625,2604721
